variable,relative_importance,scaled_importance,percentage
Xp-5d_diff,46.63319396972656,0.007842494886415566,0.0002619871385256482
AETA_eta_RL_diff,46.6038703918457,0.007837563420435961,0.00026182239749878805
ETA_epsilon_4_diff,46.52801513671875,0.007824806532052397,0.0002613962396583934
ATSC1d_diff,46.42002487182617,0.007806645367694825,0.0002607895460549872
MATS3are_diff,46.357948303222656,0.007796205697357096,0.00026044079742351916
JGI10_diff,46.31496047973633,0.007788976259328714,0.00026019929012136136
MAXsssCH_diff,46.226348876953125,0.0077740740838063704,0.00025970146661245884
ATSC4c_diff,46.155338287353516,0.0077621319426316145,0.00025930252629569007
AATSC4d_diff,46.03262710571289,0.007741495101519094,0.00025861312999647884
MINdssC_diff,45.94697189331055,0.007727090114254092,0.0002581319156063244
ATSC5pe_diff,45.59718322753906,0.007668264724244997,0.0002561667889694128
MATS3pe_diff,45.57929611206055,0.007665256574904764,0.00025606629844320656
VR1_Dzp_diff,45.5171012878418,0.0076547970170367415,0.0002557168854469886
MATS5are_diff,45.50393295288086,0.0076525824443085515,0.0002556429052174164
SRW10_diff,45.48674392700195,0.007649691695550374,0.0002555463365863469
SpAbs_Dzpe_diff,45.47434616088867,0.007647606712535711,0.0002554766854432097
GATS4dv_diff,45.45203399658203,0.0076438543846425525,0.0002553513348166838
ATSC3s_diff,45.43618392944336,0.0076411888140499595,0.00025526228850907305
MWC04_diff,45.39915466308594,0.007634961450935086,0.00025505425661786303
ATSC4d_diff,45.38105773925781,0.007631918017266913,0.0002549525873800037
AATSC5v_diff,45.34392166137695,0.0076256726912214525,0.0002547439554174067
MATS1se_diff,45.288604736328125,0.007616369817776642,0.00025443318273228913
MINdO_diff,45.23684310913086,0.007607664853307113,0.0002541423838519112
ATSC8d_diff,45.23284912109375,0.007606993168009774,0.00025411994546826056
AATS4s_diff,45.20075988769531,0.00760159659043459,0.0002539396668787006
ATS7s_diff,45.17957305908203,0.007598033514845838,0.0002538206384328594
AATS6v_diff,45.1756706237793,0.0075973772263461465,0.00025379871439611194
AATS5dv_diff,45.157711029052734,0.007594356887874443,0.0002536978166786074
MPC9_diff,44.64053726196289,0.00750738166103445,0.0002507923138848601
ATSC3v_diff,44.62919998168945,0.007505475024259195,0.0002507286205933513
VR2_D_diff,44.50551223754883,0.007484673950638442,0.00025003373792717296
MATS3se_diff,44.49462890625,0.007482843656318185,0.000249972594939059
MDEC-22_diff,44.4504508972168,0.007475414059920395,0.0002497244011271601
BIC1_diff,44.41371536254883,0.0074692360948646385,0.0002495180194322644
ATSC6v_diff,44.40420150756836,0.007467636110975847,0.000249464570216577
AATSC3c_diff,44.31343078613281,0.007452370827642335,0.00024895461669320807
GATS2pe_diff,44.103065490722656,0.007416992835849526,0.0002477727760964566
AATSC6s_diff,44.01289367675781,0.007401828273233952,0.00024726618725907923
SpDiam_Dzv_diff,43.984718322753906,0.007397089908758167,0.0002471078969996297
AATSC5pe_diff,43.95753479003906,0.007392518342923554,0.00024695517883163107
AATSC1d_diff,43.87089538574219,0.007377947840083851,0.00024646843521226755
IC0_diff,43.817291259765625,0.007368933015061681,0.0002461672851004634
ATS8are_diff,43.71794128417969,0.007352224923482022,0.00024560913298604355
ATSC6d_diff,43.47553253173828,0.0073114580525128516,0.00024424727097318373
BIC2_diff,43.47149658203125,0.0073107793103499245,0.00024422459684720244
CIC3_diff,43.458534240722656,0.0073085993804164395,0.0002441517738981624
MATS7s_diff,43.390140533447266,0.007297097331041086,0.00024376753533037585
MDEC-33_diff,43.389461517333984,0.007296983138125206,0.00024376372059084402
SpAD_A_diff,43.27886962890625,0.007278384448101172,0.00024314241096293953
ATSC6se_diff,43.222713470458984,0.0072689404373446,0.0002428269234312096
SpMAD_Dzse_diff,43.10458755493164,0.007249074719180887,0.00024216328733939863
PEOE_VSA7_diff,43.09502029418945,0.007247465753826802,0.0002421095380880177
MATS6s_diff,43.01797103881836,0.007234508065540595,0.00024167667230676093
VR2_DzZ_diff,42.96102523803711,0.00722493125740432,0.00024135674853299118
AATSC6c_diff,42.923248291015625,0.007218578153775332,0.000241144516142072
GATS1d_diff,42.91786575317383,0.0072176729503803504,0.00024111427683038997
MATS4s_diff,42.82926940917969,0.007202773340990948,0.00024061653904597127
VR2_Dzv_diff,42.79331588745117,0.007196726890248424,0.0002404145507308735
ATSC6are_diff,42.78160095214844,0.007194756741682876,0.00024034873575838912
MWC07_diff,42.524784088134766,0.00715156679968405,0.00023890592840164338
GGI7_diff,42.49735641479492,0.007146954175722379,0.00023875183864190298
AATSC4dv_diff,42.448448181152344,0.007138729078112841,0.0002384770702400071
SpDiam_DzZ_diff,42.43705749511719,0.007136813459872291,0.00023841307691280477
RotRatio_diff,42.31831359863281,0.007116843813324463,0.00023774596897939743
ATS4d_diff,42.27191162109375,0.007109040203050504,0.00023748528082397573
SpDiam_Dzi_diff,42.24128341674805,0.007103889332704432,0.00023731321035374547
MATS5dv_diff,42.23711013793945,0.0071031874953450345,0.00023728976470740947
IC3_diff,42.153160095214844,0.007089069273436205,0.00023681813002832648
ATS5dv_diff,42.10121154785156,0.007080332873838148,0.00023652628102302126
GATS6s_diff,42.07815170288086,0.007076454805430873,0.00023639672989678612
AETA_eta_B_diff,42.03916931152344,0.007069898977299536,0.0002361777252716419
ATSC5dv_diff,41.87439727783203,0.007042188590734807,0.0002352520294326675
SpMax_Dzse_diff,41.77555847167969,0.007025566464608675,0.00023469674908845699
GATS4are_diff,41.76573181152344,0.00702391387499459,0.00023464154252085043
MAXssCH2_diff,41.64791488647461,0.007004100121022936,0.00023397964234983767
MATS2i_diff,41.54399490356445,0.0069866234726274085,0.00023339581575250142
AATS2d_diff,41.409576416015625,0.00696401776601581,0.00023264064734304776
MATS4se_diff,41.34975814819336,0.006953957883353368,0.00023230458593519117
MATS6p_diff,41.330875396728516,0.006950782293838727,0.00023219850188641302
AATSC1c_diff,41.23509979248047,0.006934675318900526,0.00023166043073233764
LogEE_Dzare_diff,41.22526550292969,0.006933021446219971,0.00023160518130248915
AATSC5d_diff,41.1683464050293,0.006923449128816343,0.00023128540754656618
AATSC3s_diff,41.156673431396484,0.006921486037116383,0.0002312198283164124
MATS3dv_diff,41.11573791503906,0.0069146017439685814,0.00023098985095733394
SpDiam_D_diff,41.0062370300293,0.006896186532449839,0.0002303746706300255
SIC0_diff,40.95256805419922,0.00688716080136267,0.00023007315618916495
AATSC4c_diff,40.89247131347656,0.006877054086774052,0.00022973553030947787
AATSC5se_diff,40.83131790161133,0.006866769667479262,0.00022939196800928342
MPC4_diff,40.825218200683594,0.0068657438558360475,0.00022935769964685994
GATS2c_diff,40.81340789794922,0.006863757668939617,0.00022929134889635144
MATS6v_diff,40.79887008666992,0.0068613127857799616,0.00022920967489435275
AXp-3d_diff,40.74847412109375,0.006852837490208663,0.00022892654835528038
SpMAD_DzZ_diff,40.74347686767578,0.006851997081670445,0.00022889847358681587
AMID_X_diff,40.738887786865234,0.006851225317188402,0.00022887269194829464
GATS7s_diff,40.69851303100586,0.006844435329426187,0.00022864586496399808
TIC3_diff,40.67832565307617,0.00684104033554508,0.0002285324514718498
MAXdsssP_diff,40.67171859741211,0.006839929199981573,0.00022849533277033792
JGI8_diff,40.60396957397461,0.006828535569722982,0.0002281147160619945
ATSC6c_diff,40.53554153442383,0.00681702774654851,0.00022773028461411926
ETA_eta_R_diff,40.509273529052734,0.006812610148690365,0.00022758270991515232
ATS8dv_diff,40.496498107910156,0.006810461653885409,0.00022751093709103958
MATS7d_diff,40.39425277709961,0.006793266638580171,0.00022693651875580712
MATS4c_diff,40.34440994262695,0.006784884365327988,0.00022665649972927472
ATSC0dv_diff,40.22971725463867,0.0067655960270760285,0.00022601215164633253
ATS6v_diff,40.17387771606445,0.0067562052635779845,0.00022569844289764272
ATSC6s_diff,40.17196273803711,0.006755883213893873,0.00022568768447491815
ATSC5i_diff,40.15000915527344,0.006752191190124831,0.00022556434837376295
MATS5i_diff,40.13627243041992,0.006749881028944584,0.00022548717490716697
GGI8_diff,40.04983901977539,0.0067353451688995855,0.0002250015885683356
ATS8s_diff,40.04498291015625,0.006734528497091072,0.00022497430675134678
piPC4_diff,39.8139762878418,0.006695679168962158,0.00022367650235905216
ATSC2i_diff,39.79589080810547,0.0066926376598936905,0.00022357489741455574
MWC10_diff,39.7829704284668,0.006690464786825794,0.00022350231020784632
ZMIC1_diff,39.74697494506836,0.0066844112792176814,0.00022330008615041792
